timestamp_unix,datetime,session,voltage,current,power,energy,frequency,power_factor
1778171318,2026-05-07 16:28:38,S-04,210.7,0.17,23.6,1.361,50,0.66
1778171321,2026-05-07 16:28:41,S-04,210.5,0.17,23.7,1.361,50,0.66
1778171323,2026-05-07 16:28:43,S-04,210.39999,0.172,24.2,1.361,50,0.67
1778171325,2026-05-07 16:28:45,S-04,210.5,0.171,23.8,1.361,50,0.66
1778171328,2026-05-07 16:28:48,S-04,210.3,0.17,23.7,1.361,50,0.66
1778171330,2026-05-07 16:28:50,S-04,210.3,0.173,24.2,1.361,50,0.67
1778171333,2026-05-07 16:28:53,S-04,210.10001,0.17,23.7,1.361,50,0.66
1778171335,2026-05-07 16:28:55,S-04,210.5,0.17,23.7,1.361,50,0.66
1778171337,2026-05-07 16:28:57,S-04,210.5,0.17,23.7,1.361,50,0.66
1778171340,2026-05-07 16:29:00,S-04,211.10001,0.171,23.7,1.361,50,0.66
1778171342,2026-05-07 16:29:02,S-04,211.39999,0.17,23.9,1.361,50,0.67
1778171344,2026-05-07 16:29:04,S-04,211.3,0.17,23.7,1.361,50,0.66
1778171347,2026-05-07 16:29:07,S-04,211,0.171,23.8,1.361,50,0.66
1778171349,2026-05-07 16:29:09,S-04,211.39999,0.171,23.9,1.361,50,0.66
1778171351,2026-05-07 16:29:11,S-04,211.8,0.172,24.3,1.361,50,0.67
1778171354,2026-05-07 16:29:14,S-04,211.60001,0.171,23.9,1.361,50,0.66
1778171356,2026-05-07 16:29:16,S-04,211.7,0.171,23.9,1.361,50,0.66
1778171359,2026-05-07 16:29:19,S-04,211.8,0.174,24.5,1.361,50,0.66
1778171362,2026-05-07 16:29:22,S-04,211.8,0.17,23.8,1.361,50,0.66
1778171364,2026-05-07 16:29:24,S-04,211.60001,0.171,23.9,1.362,50,0.66
1778171366,2026-05-07 16:29:26,S-04,211.60001,0.173,24.2,1.362,50,0.66
1778171369,2026-05-07 16:29:29,S-04,211.7,0.171,24,1.362,50,0.66
1778171371,2026-05-07 16:29:31,S-04,211.7,0.171,23.9,1.362,50,0.66
1778171373,2026-05-07 16:29:33,S-04,211.89999,0.172,24.1,1.362,50,0.66
1778171376,2026-05-07 16:29:36,S-04,211.8,0.171,24,1.362,50,0.66
1778171378,2026-05-07 16:29:38,S-04,211.7,0.171,24,1.362,50,0.66
1778171380,2026-05-07 16:29:40,S-04,211.39999,0.173,24.3,1.362,50,0.66
1778171383,2026-05-07 16:29:43,S-04,211.7,0.171,23.9,1.362,50,0.66
1778171385,2026-05-07 16:29:45,S-04,211.5,0.171,23.9,1.362,50,0.66
1778171387,2026-05-07 16:29:47,S-04,211.8,0.173,24.3,1.362,50,0.66
1778171390,2026-05-07 16:29:50,S-04,211.89999,0.171,24,1.362,50,0.66
1778171392,2026-05-07 16:29:52,S-04,212,0.171,23.9,1.362,49.9,0.66
1778171394,2026-05-07 16:29:54,S-04,212,0.171,24,1.362,50,0.66
1778171397,2026-05-07 16:29:57,S-04,211.8,0.171,24,1.362,49.9,0.66
1778171399,2026-05-07 16:29:59,S-04,211.39999,0.171,23.8,1.362,49.9,0.66
1778171402,2026-05-07 16:30:02,S-04,211.39999,0.174,24.5,1.362,49.9,0.67
1778171404,2026-05-07 16:30:04,S-04,211.2,0.171,23.9,1.362,49.9,0.66
1778171406,2026-05-07 16:30:06,S-04,211.2,0.172,24.1,1.362,49.9,0.66
1778171409,2026-05-07 16:30:09,S-04,211.39999,0.195,29.2,1.362,49.9,0.71
1778171411,2026-05-07 16:30:11,S-04,211.10001,0.202,30.7,1.362,49.9,0.72
1778171413,2026-05-07 16:30:13,S-04,211.2,0.188,27.7,1.362,50,0.7
1778171416,2026-05-07 16:30:16,S-04,211.3,0.204,31,1.362,50,0.72
1778171418,2026-05-07 16:30:18,S-04,211.5,0.212,33.1,1.362,49.9,0.74
1778171420,2026-05-07 16:30:20,S-04,211.39999,0.212,32.8,1.362,49.9,0.73
1778171423,2026-05-07 16:30:23,S-04,211.5,0.211,32.5,1.362,49.9,0.73
1778171425,2026-05-07 16:30:25,S-04,211.5,0.217,34.2,1.362,49.9,0.75
1778171427,2026-05-07 16:30:27,S-04,211.60001,0.202,30.7,1.362,49.9,0.72
1778171430,2026-05-07 16:30:30,S-04,211.60001,0.205,31.3,1.362,49.9,0.72
1778171432,2026-05-07 16:30:32,S-04,211,0.204,31.1,1.362,50,0.72
1778171434,2026-05-07 16:30:34,S-04,210.5,0.197,29.7,1.362,49.9,0.72
1778171437,2026-05-07 16:30:37,S-04,211.8,0.187,27.3,1.362,50,0.69
1778171439,2026-05-07 16:30:39,S-04,211.3,0.234,37.7,1.362,49.9,0.76
1778171442,2026-05-07 16:30:42,S-04,211.2,0.235,37.9,1.362,49.9,0.76
1778171444,2026-05-07 16:30:44,S-04,210.7,0.233,37.5,1.362,49.9,0.76
1778171446,2026-05-07 16:30:46,S-04,210.89999,0.236,38,1.362,49.9,0.76
1778171449,2026-05-07 16:30:49,S-04,210.2,0.234,37.5,1.362,50,0.76
1778171451,2026-05-07 16:30:51,S-04,210.5,0.234,37.6,1.362,50,0.76
1778171454,2026-05-07 16:30:54,S-04,210.89999,0.235,37.8,1.362,50,0.76
1778171457,2026-05-07 16:30:57,S-04,211,0.233,37.4,1.362,50,0.76
1778171459,2026-05-07 16:30:59,S-04,210.8,0.233,37.4,1.362,50,0.76
1778171461,2026-05-07 16:31:01,S-04,211.2,0.232,37.4,1.362,50,0.76
1778171464,2026-05-07 16:31:04,S-04,210.5,0.23,36.9,1.362,50,0.76
1778171466,2026-05-07 16:31:06,S-04,210.8,0.23,36.8,1.362,50,0.76
1778171469,2026-05-07 16:31:09,S-04,210.7,0.23,36.8,1.362,50,0.76
1778171471,2026-05-07 16:31:11,S-04,210.89999,0.229,36.8,1.362,50,0.76
1778171473,2026-05-07 16:31:13,S-04,210.89999,0.23,37,1.362,50,0.76
1778171476,2026-05-07 16:31:16,S-04,211.2,0.231,37.1,1.362,50,0.76
1778171478,2026-05-07 16:31:18,S-04,211.5,0.228,36.5,1.362,50,0.76
1778171480,2026-05-07 16:31:20,S-04,211.7,0.227,36.3,1.362,50,0.76
1778171483,2026-05-07 16:31:23,S-04,211.8,0.227,36.4,1.362,50,0.76
1778171485,2026-05-07 16:31:25,S-04,211.8,0.227,36.2,1.362,50,0.75
1778171487,2026-05-07 16:31:27,S-04,211.60001,0.228,36.6,1.363,50,0.76
1778171490,2026-05-07 16:31:30,S-04,212.10001,0.226,36.3,1.363,50,0.76
1778171492,2026-05-07 16:31:32,S-04,212.10001,0.226,36.1,1.363,50,0.75
1778171494,2026-05-07 16:31:34,S-04,211.5,0.228,36.6,1.363,50,0.76
1778171497,2026-05-07 16:31:37,S-04,211.89999,0.226,36.1,1.363,50,0.75
1778171499,2026-05-07 16:31:39,S-04,211.3,0.225,35.9,1.363,50,0.76
1778171502,2026-05-07 16:31:42,S-04,211.5,0.227,36.2,1.363,50,0.75
1778171504,2026-05-07 16:31:44,S-04,211.39999,0.224,35.8,1.363,50,0.76
1778171506,2026-05-07 16:31:46,S-04,211.5,0.224,35.6,1.363,50,0.75
1778171509,2026-05-07 16:31:49,S-04,211.60001,0.227,36.3,1.363,50,0.76
1778171511,2026-05-07 16:31:51,S-04,212.2,0.224,35.8,1.363,50,0.75
1778171513,2026-05-07 16:31:53,S-04,212,0.224,35.8,1.363,50,0.75
1778171516,2026-05-07 16:31:56,S-04,212.60001,0.227,36.4,1.363,50,0.75
1778171518,2026-05-07 16:31:58,S-04,211.3,0.224,35.6,1.363,50,0.75
1778171520,2026-05-07 16:32:00,S-04,211.60001,0.223,35.5,1.363,50,0.75
1778171523,2026-05-07 16:32:03,S-04,211.5,0.224,35.5,1.363,50,0.75
1778171525,2026-05-07 16:32:05,S-04,211.7,0.222,35.3,1.363,50,0.75
1778171527,2026-05-07 16:32:07,S-04,211.60001,0.223,35.5,1.363,50,0.75
1778171530,2026-05-07 16:32:10,S-04,211.8,0.224,35.7,1.363,50,0.75
1778171532,2026-05-07 16:32:12,S-04,211.7,0.223,35.5,1.363,50,0.75
1778171534,2026-05-07 16:32:14,S-04,212,0.223,35.5,1.363,50,0.75
1778171537,2026-05-07 16:32:17,S-04,212.10001,0.224,35.8,1.363,50,0.75
1778171540,2026-05-07 16:32:20,S-04,212.3,0.223,35.5,1.363,50,0.75
1778171542,2026-05-07 16:32:22,S-04,212.5,0.225,36,1.363,50,0.75
1778171545,2026-05-07 16:32:25,S-04,212.8,0.222,35.4,1.363,50,0.75
1778171547,2026-05-07 16:32:27,S-04,213,0.223,35.6,1.363,50,0.75
1778171549,2026-05-07 16:32:29,S-04,212.8,0.223,35.5,1.363,50,0.75
1778171552,2026-05-07 16:32:32,S-04,212.89999,0.222,35.4,1.363,50,0.75
1778171554,2026-05-07 16:32:34,S-04,213.2,0.222,35.5,1.363,50,0.75
1778171556,2026-05-07 16:32:36,S-04,213.5,0.223,35.6,1.363,50,0.75
1778171558,2026-05-07 16:32:38,S-04,213.5,0.225,36.2,1.363,50,0.75
1778171561,2026-05-07 16:32:41,S-04,213.60001,0.223,35.5,1.363,50,0.75
1778171563,2026-05-07 16:32:43,S-04,213.60001,0.223,35.7,1.363,50,0.75
1778171566,2026-05-07 16:32:46,S-04,213.7,0.223,35.7,1.363,50,0.75
1778171568,2026-05-07 16:32:48,S-04,213.60001,0.223,35.5,1.363,50,0.75
1778171570,2026-05-07 16:32:50,S-04,213.39999,0.223,35.6,1.363,50,0.75
1778171572,2026-05-07 16:32:52,S-04,212.89999,0.223,35.5,1.363,50,0.75
1778171575,2026-05-07 16:32:55,S-04,213.10001,0.223,35.5,1.363,50,0.75
1778171577,2026-05-07 16:32:57,S-04,213,0.224,35.7,1.363,50,0.75
1778171580,2026-05-07 16:33:00,S-04,212.39999,0.221,35.1,1.364,50,0.75
1778171582,2026-05-07 16:33:02,S-04,212.2,0.221,35,1.364,50,0.75
1778171584,2026-05-07 16:33:04,S-04,212.39999,0.221,35.1,1.364,49.9,0.75
1778171587,2026-05-07 16:33:07,S-04,212.60001,0.221,35.1,1.364,50,0.75
1778171589,2026-05-07 16:33:09,S-04,212.8,0.222,35.3,1.364,49.9,0.75
1778171591,2026-05-07 16:33:11,S-04,212.60001,0.223,35.7,1.364,50,0.75
1778171594,2026-05-07 16:33:14,S-04,212.7,0.221,35.1,1.364,50,0.75
1778171596,2026-05-07 16:33:16,S-04,211.39999,0.219,34.8,1.364,49.9,0.75
1778171598,2026-05-07 16:33:18,S-04,211.39999,0.22,35,1.364,49.9,0.75
1778171601,2026-05-07 16:33:21,S-04,211.10001,0.22,34.8,1.364,50,0.75
1778171603,2026-05-07 16:33:23,S-04,211,0.219,34.6,1.364,49.9,0.75
1778171606,2026-05-07 16:33:26,S-04,211.2,0.221,35,1.364,50,0.75
1778171608,2026-05-07 16:33:28,S-04,211.2,0.221,35,1.364,49.9,0.75
1778171610,2026-05-07 16:33:30,S-04,211.2,0.219,34.6,1.364,49.9,0.75
1778171613,2026-05-07 16:33:33,S-04,211.10001,0.219,34.7,1.364,50,0.75
1778171615,2026-05-07 16:33:35,S-04,211.10001,0.219,34.8,1.364,50,0.75
1778171617,2026-05-07 16:33:37,S-04,210.8,0.219,34.5,1.364,49.9,0.75
1778171620,2026-05-07 16:33:40,S-04,210.8,0.221,34.9,1.364,49.9,0.75
1778171622,2026-05-07 16:33:42,S-04,210.8,0.219,34.5,1.364,49.9,0.75
1778171624,2026-05-07 16:33:44,S-04,210.7,0.218,34.4,1.364,49.9,0.75
1778171627,2026-05-07 16:33:47,S-04,210.5,0.221,34.9,1.364,49.9,0.75
1778171629,2026-05-07 16:33:49,S-04,210.60001,0.219,34.6,1.364,49.9,0.75
1778171631,2026-05-07 16:33:51,S-04,210.5,0.219,34.6,1.364,49.9,0.75
1778171634,2026-05-07 16:33:54,S-04,210.39999,0.22,34.7,1.364,50,0.75
1778171636,2026-05-07 16:33:56,S-04,210.2,0.218,34.3,1.364,49.9,0.75
1778171638,2026-05-07 16:33:58,S-04,208,0.217,33.9,1.364,50,0.75
1778171641,2026-05-07 16:34:01,S-04,209.8,0.22,34.7,1.364,49.9,0.75
1778171643,2026-05-07 16:34:03,S-04,209.8,0.217,34.2,1.364,50,0.75
1778171645,2026-05-07 16:34:05,S-04,209.8,0.218,34.3,1.364,49.9,0.75
1778171648,2026-05-07 16:34:08,S-04,209.60001,0.219,34.5,1.364,49.9,0.75
1778171650,2026-05-07 16:34:10,S-04,209.60001,0.217,34.2,1.364,49.9,0.75
1778171652,2026-05-07 16:34:12,S-04,209.3,0.217,34,1.364,49.9,0.75
1778171655,2026-05-07 16:34:15,S-04,209.2,0.217,34,1.364,50,0.75
1778171657,2026-05-07 16:34:17,S-04,209,0.216,34,1.364,49.9,0.75
1778171660,2026-05-07 16:34:20,S-04,209.10001,0.216,33.9,1.364,49.9,0.75
1778171662,2026-05-07 16:34:22,S-04,209.39999,0.218,34.1,1.364,50,0.75
1778171664,2026-05-07 16:34:24,S-04,209.2,0.216,33.9,1.364,50,0.75
1778171667,2026-05-07 16:34:27,S-04,209.3,0.216,33.8,1.364,50,0.75
1778171669,2026-05-07 16:34:29,S-04,209.2,0.218,34.3,1.364,50,0.75
1778171671,2026-05-07 16:34:31,S-04,209.10001,0.216,33.9,1.364,49.9,0.75
1778171674,2026-05-07 16:34:34,S-04,209.3,0.216,33.9,1.364,49.9,0.75
1778171676,2026-05-07 16:34:36,S-04,209.10001,0.218,34.3,1.364,50,0.75
1778171678,2026-05-07 16:34:38,S-04,209.5,0.215,33.8,1.364,50,0.75
1778171681,2026-05-07 16:34:41,S-04,208.8,0.215,33.6,1.364,49.9,0.75
1778171683,2026-05-07 16:34:43,S-04,209,0.216,33.7,1.364,49.9,0.75
1778171685,2026-05-07 16:34:45,S-04,209.3,0.215,33.7,1.364,49.9,0.75
1778171688,2026-05-07 16:34:48,S-04,209,0.215,33.6,1.364,49.9,0.75
1778171690,2026-05-07 16:34:50,S-04,208.89999,0.218,34.2,1.364,49.9,0.75
1778171692,2026-05-07 16:34:52,S-04,208.89999,0.216,33.8,1.365,49.9,0.75
1778171695,2026-05-07 16:34:55,S-04,209.2,0.216,33.8,1.365,49.9,0.75
1778171697,2026-05-07 16:34:57,S-04,209.39999,0.217,34.1,1.365,50,0.75
1778171699,2026-05-07 16:34:59,S-04,209.3,0.217,34.2,1.365,49.9,0.75
1778171702,2026-05-07 16:35:02,S-04,209.3,0.218,34.2,1.365,49.9,0.75
1778171704,2026-05-07 16:35:04,S-04,209.7,0.216,33.8,1.365,49.9,0.75
1778171707,2026-05-07 16:35:07,S-04,209.5,0.216,33.8,1.365,50,0.75
1778171709,2026-05-07 16:35:09,S-04,210.39999,0.218,34.3,1.365,49.9,0.75
1778171711,2026-05-07 16:35:11,S-04,210.39999,0.216,33.9,1.365,49.9,0.75
1778171714,2026-05-07 16:35:14,S-04,210.39999,0.216,33.9,1.365,49.9,0.75
1778171716,2026-05-07 16:35:16,S-04,210.60001,0.216,33.9,1.365,50,0.75
1778171718,2026-05-07 16:35:18,S-04,210.10001,0.216,33.8,1.365,50,0.74
1778171721,2026-05-07 16:35:21,S-04,210.2,0.216,34,1.365,50,0.75
1778171724,2026-05-07 16:35:24,S-04,210.7,0.218,34.4,1.365,49.9,0.75
1778171726,2026-05-07 16:35:26,S-04,210.7,0.215,33.8,1.365,49.9,0.75
1778171728,2026-05-07 16:35:28,S-04,210.7,0.216,34,1.365,49.9,0.75
1778171731,2026-05-07 16:35:31,S-04,210.10001,0.217,34.2,1.365,50,0.75
1778171733,2026-05-07 16:35:33,S-04,209.8,0.215,33.8,1.365,49.9,0.75
1778171735,2026-05-07 16:35:35,S-04,209.60001,0.214,33.5,1.365,49.9,0.75
1778171738,2026-05-07 16:35:38,S-04,209.60001,0.215,33.5,1.365,49.9,0.74
1778171740,2026-05-07 16:35:40,S-04,209.5,0.214,33.4,1.365,49.9,0.74
1778171742,2026-05-07 16:35:42,S-04,209.89999,0.214,33.6,1.365,49.9,0.75
1778171745,2026-05-07 16:35:45,S-04,209.89999,0.214,33.5,1.365,50,0.75
1778171747,2026-05-07 16:35:47,S-04,209,0.214,33.3,1.365,49.9,0.74
1778171749,2026-05-07 16:35:49,S-04,209.2,0.214,33.2,1.365,50,0.74
1778171752,2026-05-07 16:35:52,S-04,209.2,0.214,33.3,1.365,49.9,0.74
1778171754,2026-05-07 16:35:54,S-04,209.10001,0.213,33.2,1.365,49.9,0.75
1778171757,2026-05-07 16:35:57,S-04,209.5,0.216,33.8,1.365,50,0.75
1778171759,2026-05-07 16:35:59,S-04,209.3,0.214,33.5,1.365,50,0.75
1778171761,2026-05-07 16:36:01,S-04,209.2,0.214,33.3,1.365,50,0.74
1778171764,2026-05-07 16:36:04,S-04,209.10001,0.212,33,1.365,49.9,0.74
1778171766,2026-05-07 16:36:06,S-04,209.3,0.212,33.1,1.365,50,0.75
1778171768,2026-05-07 16:36:08,S-04,209.3,0.213,33.2,1.365,50,0.74
1778171771,2026-05-07 16:36:11,S-04,209.39999,0.213,33.2,1.365,50,0.74
1778171773,2026-05-07 16:36:13,S-04,209.5,0.212,33,1.365,50,0.74
1778171775,2026-05-07 16:36:15,S-04,209.60001,0.196,29.5,1.365,50,0.72
1778171778,2026-05-07 16:36:18,S-04,209.60001,0.2,30.4,1.365,50,0.73
1778171780,2026-05-07 16:36:20,S-04,209.60001,0.2,30.4,1.365,50,0.73
1778171782,2026-05-07 16:36:22,S-04,210.2,0.175,25,1.365,50,0.68
1778171785,2026-05-07 16:36:25,S-04,210.60001,0.214,33.3,1.365,49.9,0.74
1778171787,2026-05-07 16:36:27,S-04,211.39999,0.215,33.7,1.365,49.9,0.74
1778171789,2026-05-07 16:36:29,S-04,211.89999,0.2,30.4,1.365,50,0.72
1778171792,2026-05-07 16:36:32,S-04,211.8,0.204,31.2,1.366,50,0.72
1778171794,2026-05-07 16:36:34,S-04,212,0.202,30.9,1.366,50,0.72
1778171796,2026-05-07 16:36:36,S-04,212,0.185,27.2,1.366,50,0.69
1778171799,2026-05-07 16:36:39,S-04,212,0.224,35.4,1.366,50,0.75
1778171801,2026-05-07 16:36:41,S-04,211.8,0.222,35.1,1.366,50,0.75
1778171803,2026-05-07 16:36:43,S-04,211.8,0.221,34.9,1.366,50,0.75
1778171806,2026-05-07 16:36:46,S-04,211.7,0.202,31,1.366,50,0.72
1778171808,2026-05-07 16:36:48,S-04,212.10001,0.2,30.3,1.366,50,0.71
1778171811,2026-05-07 16:36:51,S-04,211.89999,0.203,31.2,1.366,50,0.73
1778171813,2026-05-07 16:36:53,S-04,211.89999,0.193,29.1,1.366,50,0.71
1778171815,2026-05-07 16:36:55,S-04,211.89999,0.186,27.3,1.366,50,0.69
1778171818,2026-05-07 16:36:58,S-04,212,0.219,34.5,1.366,50,0.74
1778171820,2026-05-07 16:37:00,S-04,212.7,0.221,35.1,1.366,50,0.75
1778171822,2026-05-07 16:37:02,S-05,212.7,0.217,34.3,1.366,50,0.74
1778171824,2026-05-07 16:37:04,S-05,213.2,0.218,34.4,1.366,50,0.74
1778171827,2026-05-07 16:37:07,S-05,212.10001,0.223,35.5,1.366,50,0.75
1778171829,2026-05-07 16:37:09,S-05,212.3,0.216,34.2,1.366,50,0.75
1778171832,2026-05-07 16:37:12,S-05,212.3,0.216,34.2,1.366,50,0.75
1778171834,2026-05-07 16:37:14,S-05,212.3,0.218,34.5,1.366,50,0.75
1778171836,2026-05-07 16:37:16,S-05,212.8,0.216,34.1,1.366,50,0.74
1778171839,2026-05-07 16:37:19,S-05,212.89999,0.216,34,1.366,50,0.74
1778171841,2026-05-07 16:37:21,S-05,211.60001,0.217,34.1,1.366,50,0.74
1778171843,2026-05-07 16:37:23,S-05,212,0.216,34,1.366,50,0.74
1778171846,2026-05-07 16:37:26,S-05,212.7,0.216,33.9,1.366,50,0.74
1778171848,2026-05-07 16:37:28,S-05,212.7,0.215,33.7,1.366,50,0.74
1778171850,2026-05-07 16:37:30,S-05,212.5,0.214,33.6,1.366,50,0.74
1778171853,2026-05-07 16:37:33,S-05,212.8,0.215,33.8,1.366,50,0.74
1778171855,2026-05-07 16:37:35,S-05,212.60001,0.213,33.5,1.366,50,0.74
1778171857,2026-05-07 16:37:37,S-05,212.10001,0.213,33.4,1.366,50,0.74
1778171860,2026-05-07 16:37:40,S-05,212.7,0.214,33.7,1.366,50,0.74
1778171862,2026-05-07 16:37:42,S-05,212.8,0.213,33.4,1.366,50,0.74
1778171865,2026-05-07 16:37:45,S-05,212.3,0.216,33.9,1.366,50,0.74
1778171867,2026-05-07 16:37:47,S-05,213.3,0.214,33.6,1.366,50,0.74
1778171869,2026-05-07 16:37:49,S-05,213.39999,0.214,33.7,1.366,50,0.74
1778171872,2026-05-07 16:37:52,S-05,213.5,0.216,34.1,1.366,50,0.74
1778171874,2026-05-07 16:37:54,S-05,213,0.213,33.4,1.366,50,0.74
1778171876,2026-05-07 16:37:56,S-05,212.60001,0.213,33.4,1.366,50,0.74
1778171879,2026-05-07 16:37:59,S-05,212.7,0.215,33.8,1.366,50,0.74
1778171881,2026-05-07 16:38:01,S-05,213.2,0.214,33.6,1.366,50,0.74
1778171883,2026-05-07 16:38:03,S-05,213.2,0.213,33.5,1.366,49.9,0.74
1778171886,2026-05-07 16:38:06,S-05,213.10001,0.215,34,1.366,50,0.74
1778171888,2026-05-07 16:38:08,S-05,213.8,0.214,33.7,1.366,49.9,0.74
1778171890,2026-05-07 16:38:10,S-05,213.5,0.213,33.6,1.366,50,0.74
1778171893,2026-05-07 16:38:13,S-05,213.7,0.214,33.9,1.366,50,0.74
1778171895,2026-05-07 16:38:15,S-05,213.60001,0.212,33.4,1.366,50,0.74
1778171897,2026-05-07 16:38:17,S-05,214.10001,0.213,33.6,1.366,49.9,0.74
1778171900,2026-05-07 16:38:20,S-05,214,0.215,33.9,1.366,49.9,0.74
1778171903,2026-05-07 16:38:23,S-05,214,0.212,33.3,1.366,49.9,0.73
1778171905,2026-05-07 16:38:25,S-05,214.10001,0.212,33.2,1.366,49.9,0.73
1778171908,2026-05-07 16:38:28,S-05,214.2,0.212,33.4,1.367,49.9,0.74
1778171910,2026-05-07 16:38:30,S-05,214.3,0.212,33.4,1.367,49.9,0.74
1778171912,2026-05-07 16:38:32,S-05,214.10001,0.212,33.3,1.367,49.9,0.73
1778171915,2026-05-07 16:38:35,S-05,214.2,0.215,33.9,1.367,49.9,0.74
1778171917,2026-05-07 16:38:37,S-05,214,0.212,33.4,1.367,50,0.74
1778171919,2026-05-07 16:38:39,S-05,214.2,0.212,33.3,1.367,49.9,0.73
1778171922,2026-05-07 16:38:42,S-05,213.60001,0.211,33.1,1.367,49.9,0.73
1778171924,2026-05-07 16:38:44,S-05,213.39999,0.212,33.2,1.367,49.9,0.73
1778171926,2026-05-07 16:38:46,S-05,213.7,0.214,33.6,1.367,49.9,0.73
1778171929,2026-05-07 16:38:49,S-05,213.89999,0.212,33.1,1.367,49.9,0.73
1778171931,2026-05-07 16:38:51,S-05,214,0.212,33.3,1.367,49.9,0.73
1778171933,2026-05-07 16:38:53,S-05,214,0.213,33.5,1.367,49.9,0.73
1778171936,2026-05-07 16:38:56,S-05,212.8,0.21,32.9,1.367,49.9,0.74
1778171938,2026-05-07 16:38:58,S-05,213.2,0.211,33,1.367,49.9,0.73
1778171941,2026-05-07 16:39:01,S-05,213.3,0.211,33.1,1.367,49.9,0.74
1778171943,2026-05-07 16:39:03,S-05,212.89999,0.211,33,1.367,49.9,0.73
1778171945,2026-05-07 16:39:05,S-05,212.7,0.21,32.9,1.367,49.9,0.74
1778171948,2026-05-07 16:39:08,S-05,212.60001,0.211,33,1.367,49.9,0.74
1778171950,2026-05-07 16:39:10,S-05,212.8,0.213,33.4,1.367,49.9,0.74
1778171952,2026-05-07 16:39:12,S-05,212.5,0.21,32.8,1.367,50,0.74
1778171955,2026-05-07 16:39:15,S-05,213.39999,0.211,33.1,1.367,50,0.74
1778171957,2026-05-07 16:39:17,S-05,213,0.212,33.3,1.367,50,0.74
1778171959,2026-05-07 16:39:19,S-05,213.2,0.211,33.1,1.367,50,0.74
1778171962,2026-05-07 16:39:22,S-05,213,0.211,32.9,1.367,49.9,0.73
1778171964,2026-05-07 16:39:24,S-05,213.5,0.214,33.7,1.367,49.9,0.74
1778171966,2026-05-07 16:39:26,S-05,213.5,0.211,33.2,1.367,49.9,0.74
1778171969,2026-05-07 16:39:29,S-05,213.3,0.211,33.1,1.367,49.9,0.74
1778171971,2026-05-07 16:39:31,S-05,213.39999,0.212,33.4,1.367,50,0.74
1778171973,2026-05-07 16:39:33,S-05,213.5,0.212,33.2,1.367,50,0.73
1778171976,2026-05-07 16:39:36,S-05,213.2,0.211,32.9,1.367,50,0.73
1778171978,2026-05-07 16:39:38,S-05,213.10001,0.213,33.5,1.367,50,0.74
1778171981,2026-05-07 16:39:41,S-05,213.39999,0.211,33.1,1.367,50,0.74
1778171983,2026-05-07 16:39:43,S-05,213.60001,0.211,33.2,1.367,50,0.74
1778171985,2026-05-07 16:39:45,S-05,213.60001,0.212,33.2,1.367,49.9,0.73
1778171988,2026-05-07 16:39:48,S-05,213.60001,0.211,33.1,1.367,49.9,0.73
1778171990,2026-05-07 16:39:50,S-05,213.39999,0.211,33.1,1.367,49.9,0.74
1778171992,2026-05-07 16:39:52,S-05,213.3,0.213,33.5,1.367,50,0.74
1778171995,2026-05-07 16:39:55,S-05,213.39999,0.212,33.2,1.367,50,0.73
1778171997,2026-05-07 16:39:57,S-05,213.39999,0.211,33.1,1.367,50,0.74
1778171999,2026-05-07 16:39:59,S-05,213.2,0.213,33.4,1.367,50,0.74
1778172002,2026-05-07 16:40:02,S-05,213.10001,0.211,33.1,1.367,49.9,0.74
1778172004,2026-05-07 16:40:04,S-05,213,0.211,32.9,1.367,49.9,0.73
1778172006,2026-05-07 16:40:06,S-05,213.5,0.211,33.1,1.368,49.9,0.73
1778172009,2026-05-07 16:40:09,S-05,213.60001,0.187,27.9,1.368,49.9,0.7
1778172011,2026-05-07 16:40:11,S-05,209.10001,1.19,248.2,1.368,49.9,1
1778172014,2026-05-07 16:40:14,S-05,209.60001,1.194,249.39999,1.368,50,1
1778172016,2026-05-07 16:40:16,S-05,209.7,1.192,249.2,1.368,49.9,1
1778172018,2026-05-07 16:40:18,S-05,209.7,1.192,249.2,1.368,49.9,1
1778172021,2026-05-07 16:40:21,S-05,210.2,1.195,250.39999,1.368,49.9,1
1778172023,2026-05-07 16:40:23,S-05,209.60001,1.191,248.8,1.368,49.9,1
1778172025,2026-05-07 16:40:25,S-05,209.60001,1.19,248.7,1.369,49.9,1
1778172028,2026-05-07 16:40:28,S-05,209.7,1.192,249.2,1.369,50,1
1778172030,2026-05-07 16:40:30,S-05,210.10001,1.192,249.60001,1.369,50,1
1778172032,2026-05-07 16:40:32,S-05,210.3,1.193,250.10001,1.369,50,1
1778172035,2026-05-07 16:40:35,S-05,210.2,1.191,249.7,1.369,49.9,1
1778172037,2026-05-07 16:40:37,S-05,210.10001,1.191,249.39999,1.369,49.9,1
1778172039,2026-05-07 16:40:39,S-05,210,1.19,249.2,1.37,50,1
1778172042,2026-05-07 16:40:42,S-05,208.89999,1.185,246.8,1.37,49.9,1
1778172044,2026-05-07 16:40:44,S-05,209.2,1.185,247.10001,1.37,49.9,1
1778172047,2026-05-07 16:40:47,S-05,209.3,1.185,247.3,1.37,49.9,1
1778172049,2026-05-07 16:40:49,S-05,208.5,1.18,245.3,1.37,49.9,1
1778172051,2026-05-07 16:40:51,S-05,208.2,1.179,244.60001,1.37,49.9,1
1778172054,2026-05-07 16:40:54,S-05,209.7,1.187,248.10001,1.371,49.9,1
